id_ingreso;nombre_ingreso;nombre_planta;producto;zona;tipo_ingreso;almacen_verano;almacen_invierno;cosecha_compra;mes_planificado;volumen
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;1;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;2;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;3;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;4;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;5;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;6;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;7;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;8;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;9;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;10;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;11;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;12;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;13;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;14;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;15;0,0
ing15;Cosecha Zona Valdivia;Nueva_aldea;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;16;0,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;1;31000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;2;42000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;3;42000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;4;39000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;5;48000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;6;48000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;7;45900,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;8;36000,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;9;24899,999999999996
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;10;22500,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;11;22800,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;12;28800,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;13;38100,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;14;44100,0
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;15;45299,99999999999
ing16;Suministro PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;16;45600,0
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;1;25318,000000000004
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;2;47500,0
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;3;47500,0
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;4;47500,0
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;5;89664,63414634147
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;6;89664,63414634147
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;7;84948,17073170733
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;8;70487,80487804877
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;9;45557,9268292683
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;10;42759,14634146342
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;11;43432,92682926829
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;12;54317,07317073172
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;13;72612,80487804877
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;14;83496,95121951218
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;15;86192,07317073172
ing17;Compras Puesto en planta PPP;Arauco;EUGL;Arauco;directo_planta;N_A;N_A;compras;16;86865,85365853658
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;1;87,0
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;2;55000,0
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;3;55000,0
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;4;55000,0
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;5;76164,63197716288
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;6;76164,63197716288
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;7;73428,99410851097
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;8;65027,635335051316
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;9;34348,89935879082
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;10;33239,23436673001
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;11;33447,0850578303
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;12;39185,43006134437
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;13;55330,01882847003
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;14;65042,03868079236
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;15;74206,77477852686
ing18;Compras en cancha (CN);Arauco;EUGL;Arauco;directo_almacen;alm15;alm15;compras;16;74414,62546962715
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;1;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;2;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;3;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;4;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;5;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;6;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;7;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;8;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;9;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;10;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;11;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;12;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;13;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;14;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;15;0,0
ing19;Compras en predio (OC);Arauco;EUGL;Arauco;directo_almacen;alm17;alm17;compras;16;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;1;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;2;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;3;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;4;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;5;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;6;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;7;0,0
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;8;34735,966666666674
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;9;34735,966666666674
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;10;34735,966666666674
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;11;1624,6000000000001
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;12;1624,6000000000001
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;13;1624,6000000000001
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;14;21471,766666666666
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;15;21471,766666666666
ing20;Cosecha Zona constitución;Arauco;EUGL;constitucion;directo_planta;N_A;N_A;cosecha;16;21471,766666666666
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;1;0,0
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;2;0,0
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;3;0,0
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;4;0,0
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;5;19480,9
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;6;19480,9
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;7;19480,9
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;8;18412,43333333333
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;9;18412,43333333333
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;10;18412,43333333333
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;11;27052,366666666672
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;12;27052,366666666672
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;13;27052,366666666672
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;14;79210,33333333334
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;15;79210,33333333334
ing21;Cosecha Zona chillán;Arauco;EUGL;chillan;directo_planta;N_A;N_A;cosecha;16;79210,33333333334
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;1;84000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;2;118800,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;3;118800,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;4;118800,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;5;120000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;6;120000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;7;120000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;8;120000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;9;94000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;10;94000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;11;94000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;12;94000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;13;94000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;14;120000,0
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;15;176443,4000000001
ing22;Cosecha Zona Arauco;Arauco;EUGL;arauco;libre;alm18;alm19;cosecha;16;176443,4000000001
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;1;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;2;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;3;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;4;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;5;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;6;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;7;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;8;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;9;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;10;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;11;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;12;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;13;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;14;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;15;0,0
ing23;Cosecha Zona Valdivia;Arauco;EUGL;valdivia;directo_planta;N_A;N_A;cosecha;16;0,0
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;1;32664,0
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;2;12699,999999999998
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;3;12800,000000000002
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;4;12800,000000000002
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;5;16510,06711409396
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;6;16308,724832214764
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;7;15100,671140939596
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;8;13087,24832214765
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;9;7852,348993288591
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;10;6241,6107382550335
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;11;6241,6107382550335
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;12;8859,060402684565
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;13;12684,563758389264
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;14;15100,671140939596
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;15;15906,040268456374
ing24;Compras Puesto en planta PPP;Arauco;EUNI;arauco;directo_planta;N_A;N_A;compras;16;16107,382550335567
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;1;3625,0
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;2;40000,0
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;3;40000,0
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;4;40000,0
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;5;11800,923331374128
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;6;11780,420044013723
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;7;11055,567325961263
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;8;9896,868464577154
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;9;4123,4571276261295
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;10;3959,4308287428757
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;11;3959,4308287428757
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;12;4225,973564428163
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;13;8096,696920406238
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;14;10305,567325961263
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;15;10387,580475402889
ing25;Compras en cancha (CN);Arauco;EUNI;arauco;directo_almacen;alm20;alm20;compras;16;10408,083762763297
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;1;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;2;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;3;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;4;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;5;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;6;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;7;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;8;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;9;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;10;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;11;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;12;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;13;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;14;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;15;0,0
ing26;Compras en predio (OC);Arauco;EUNI;arauco;directo_almacen;alm22;alm22;compras;16;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;1;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;2;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;3;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;4;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;5;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;6;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;7;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;8;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;9;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;10;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;11;5792,4333333333325
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;12;5792,4333333333325
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;13;5792,4333333333325
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;14;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;15;0,0
ing27;Cosecha Zona constitución;Arauco;EUNI;constitucion;directo_planta;N_A;N_A;cosecha;16;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;1;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;2;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;3;16500,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;4;13699,999999999998
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;5;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;6;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;7;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;8;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;9;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;10;0,0
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;11;3241,166666666667
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;12;3241,166666666667
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;13;3241,166666666667
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;14;12848,433333333332
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;15;12848,433333333332
ing28;Cosecha Zona chillán;Arauco;EUNI;chillan;directo_planta;N_A;N_A;cosecha;16;12848,433333333332
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;1;38088,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;2;30000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;3;13500,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;4;16300,000000000002
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;5;70000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;6;70000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;7;70000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;8;55000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;9;55000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;10;45000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;11;45000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;12;45000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;13;45000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;14;70000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;15;90000,0
ing29;Cosecha Zona Arauco;Arauco;EUNI;arauco;libre;alm23;alm24;cosecha;16;90000,0
ing30;Cosecha Zona Valdivia;Arauco;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;1;0,0
ing30;Cosecha Zona Valdivia;Arauco;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;2;0,0
ing30;Cosecha Zona Valdivia;Arauco;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;3;0,0
ing30;Cosecha Zona Valdivia;Arauco;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;4;0,0
ing30;Cosecha Zona Valdivia;Arauco;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;5;0,0
ing30;Cosecha Zona Valdivia;Arauco;EUNI;valdivia;directo_planta;N_A;N_A;cosecha;6;0,0
